tier_key,winner_n,features,center__lane_continuation,spread__lane_continuation,center__lane_recovery,spread__lane_recovery,center__lane_dryup_compression,spread__lane_dryup_compression,center__vol_vs_20d__pct,spread__vol_vs_20d__pct,center__vol_vs_60d__pct,spread__vol_vs_60d__pct,center__wtd_range_pct__pct,spread__wtd_range_pct__pct,center__wtd_ret__pct,spread__wtd_ret__pct,center__vol_vs_10d__pct,spread__vol_vs_10d__pct,center__ret_3d__pct,spread__ret_3d__pct,center__dry_count_3__pct,spread__dry_count_3__pct,center__ret_2d__pct,spread__ret_2d__pct,center__dist_prior_low_10__pct,spread__dist_prior_low_10__pct,center__red_count_10__pct,spread__red_count_10__pct,center__atr_5_vs_20__pct,spread__atr_5_vs_20__pct,center__vol_vs_5d__pct,spread__vol_vs_5d__pct,center__range_pct__pct,spread__range_pct__pct,center__atr_20_pct__pct,spread__atr_20_pct__pct,center__green_count_10__pct,spread__green_count_10__pct,center__compress_count_7__pct,spread__compress_count_7__pct,center__qtd_range_pct__pct,spread__qtd_range_pct__pct,center__mtd_range_pct__pct,spread__mtd_range_pct__pct,center__slope_sma_200__pct,spread__slope_sma_200__pct,center__ret_120d__pct,spread__ret_120d__pct,center__dist_sma_200__pct,spread__dist_sma_200__pct,center__rs_sector_5d__pct,spread__rs_sector_5d__pct,center__green_count_3__pct,spread__green_count_3__pct,center__red_count_3__pct,spread__red_count_3__pct,center__qtd_close_loc__pct,spread__qtd_close_loc__pct,center__mtd_close_loc__pct,spread__mtd_close_loc__pct,center__dry_count_5__pct,spread__dry_count_5__pct,center__rs_market_5d__pct,spread__rs_market_5d__pct,center__ret_5d__pct,spread__ret_5d__pct,center__lane_pullback_reversal,spread__lane_pullback_reversal,center__slope_sma_50__pct,spread__slope_sma_50__pct,center__compress_count_3__pct,spread__compress_count_3__pct,center__lane_fresh_breakout,spread__lane_fresh_breakout,center__dist_prior_low_252__pct,spread__dist_prior_low_252__pct,center__dist_prior_high_20__pct,spread__dist_prior_high_20__pct,center__slope_sma_100__pct,spread__slope_sma_100__pct,center__slope_sma_20__pct,spread__slope_sma_20__pct,center__rs_sector_20d__pct,spread__rs_sector_20d__pct,center__ret_20d__pct,spread__ret_20d__pct,center__rs_market_20d__pct,spread__rs_market_20d__pct,center__dist_prior_low_20__pct,spread__dist_prior_low_20__pct,center__dist_prior_high_252__pct,spread__dist_prior_high_252__pct,center__ret_40d__pct,spread__ret_40d__pct,center__dist_prior_low_120__pct,spread__dist_prior_low_120__pct,center__dist_prior_high_60__pct,spread__dist_prior_high_60__pct,center__dist_sma_50__pct,spread__dist_sma_50__pct,center__turnover__pct,spread__turnover__pct,center__dry_count_10__pct,spread__dry_count_10__pct,center__dist_prior_high_120__pct,spread__dist_prior_high_120__pct,center__rs_sector_60d__pct,spread__rs_sector_60d__pct,center__ret_60d__pct,spread__ret_60d__pct,center__rs_market_60d__pct,spread__rs_market_60d__pct,center__dry_count_7__pct,spread__dry_count_7__pct,center__dist_sma_100__pct,spread__dist_sma_100__pct,center__dist_prior_low_60__pct,spread__dist_prior_low_60__pct,center__dist_sma_20__pct,spread__dist_sma_20__pct,center__mtd_ret__pct,spread__mtd_ret__pct,center__qtd_ret__pct,spread__qtd_ret__pct,center__range_vs_10d__pct,spread__range_vs_10d__pct,center__prev_day_ret__pct,spread__prev_day_ret__pct,center__body_pct__pct,spread__body_pct__pct,asof_entry_date,center__range_vs_5d__pct,spread__range_vs_5d__pct,center__close_loc__pct,spread__close_loc__pct,center__range_vs_60d__pct,spread__range_vs_60d__pct,center__volume__pct,spread__volume__pct,center__wtd_close_loc__pct,spread__wtd_close_loc__pct,center__range_vs_20d__pct,spread__range_vs_20d__pct,center__compress_count_5__pct,spread__compress_count_5__pct,center__true_range__pct,spread__true_range__pct,center__lower_wick_proxy__pct,spread__lower_wick_proxy__pct,center__dist_prior_high_10__pct,spread__dist_prior_high_10__pct,center__green_count_5__pct,spread__green_count_5__pct,center__red_count_7__pct,spread__red_count_7__pct,center__green_count_7__pct,spread__green_count_7__pct,center__ret_10d__pct,spread__ret_10d__pct,center__red_count_5__pct,spread__red_count_5__pct,center__qtd_low__pct,spread__qtd_low__pct,center__compress_count_10__pct,spread__compress_count_10__pct,center__gap_pct__pct,spread__gap_pct__pct,center__qtd_open__pct,spread__qtd_open__pct,center__qtd_high__pct,spread__qtd_high__pct,center__mtd_low__pct,spread__mtd_low__pct,center__mtd_open__pct,spread__mtd_open__pct,center__wtd_open__pct,spread__wtd_open__pct,center__wtd_low__pct,spread__wtd_low__pct,center__close__pct,spread__close__pct,center__wtd_high__pct,spread__wtd_high__pct,center__open__pct,spread__open__pct,center__low__pct,spread__low__pct,center__high__pct,spread__high__pct,center__mtd_high__pct,spread__mtd_high__pct
PULLBACK,17,"lane_continuation,lane_dryup_compression,lane_fresh_breakout,ret_2d__pct,ret_3d__pct,ret_120d__pct,dist_prior_high_252__pct,dist_prior_high_120__pct,dist_sma_50__pct,rs_sector_20d__pct,dist_prior_low_10__pct,rs_market_20d__pct,ret_20d__pct,dist_sma_20__pct,dist_prior_low_20__pct,dist_prior_low_60__pct,dist_prior_high_20__pct,qtd_range_pct__pct,mtd_range_pct__pct,rs_sector_60d__pct,qtd_ret__pct,mtd_ret__pct,dist_sma_100__pct,wtd_ret__pct,dist_prior_high_10__pct,dist_sma_200__pct,ret_60d__pct,rs_market_60d__pct,slope_sma_100__pct,dist_prior_high_60__pct,ret_40d__pct,rs_sector_5d__pct,body_pct__pct,ret_5d__pct,rs_market_5d__pct",1.0837552742616035,0.8232067510548524,,,1.3506149564592873,1.009722596283329,,,,,,,0.12447257383966245,0.1160337552742616,,,0.06926406926406926,0.13852813852813853,,,0.06118143459915612,0.11992437941805029,0.09523809523809523,0.1277056277056277,,,,,,,,,,,,,,,0.8860759493670886,0.14345991561181437,0.8860759493670886,0.14345991561181437,,,0.08078602620087336,0.37422243031733443,0.12691466083150985,0.19696969696969696,0.1406926406926407,0.17932489451476796,,,,,,,,,,,0.15151515151515152,0.17088607594936708,0.15151515151515152,0.17088607594936708,,,,,,,0.7398734177215189,0.1964956983944326,,,0.11181434599156118,0.09493670886075949,0.13043478260869565,0.21321961620469082,,,0.0851063829787234,0.1591821664282088,0.09761388286334056,0.15271611205981445,0.09761388286334056,0.15271611205981445,0.10759493670886076,0.14767932489451477,0.0824295010845987,0.2043517144270655,0.13973799126637554,0.3703485985145374,,,0.13665943600867678,0.21691973969631237,0.08459869848156182,0.25727413346513267,,,,,0.08333333333333333,0.24235807860262013,0.12008733624454149,0.2617535303124823,0.12882096069868995,0.2621788691657687,0.12882096069868995,0.2621788691657687,,,0.12391304347826088,0.17659574468085107,0.10845986984815618,0.448936170212766,0.10606060606060606,0.09740259740259741,0.12236286919831224,0.10389610389610389,0.12236286919831224,0.10389610389610389,,,,,0.14285714285714285,0.10970464135021098,2025-01-17,,,,,,,,,,,,,,,,,,,0.12658227848101267,0.1729957805907173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASELINE,89,"lane_continuation,lane_dryup_compression,wtd_ret__pct,ret_3d__pct,rs_market_5d__pct,ret_5d__pct,dist_prior_low_10__pct,rs_sector_5d__pct,dist_sma_20__pct,ret_10d__pct,vol_vs_60d__pct,wtd_range_pct__pct,mtd_ret__pct,lane_recovery,lane_fresh_breakout,ret_2d__pct,vol_vs_20d__pct,dist_sma_50__pct,mtd_close_loc__pct,atr_5_vs_20__pct,dry_count_3__pct,qtd_close_loc__pct,dist_prior_low_20__pct,mtd_range_pct__pct,dist_prior_high_20__pct,vol_vs_10d__pct,ret_40d__pct,dist_sma_100__pct,dist_prior_high_252__pct,rs_sector_20d__pct,dist_prior_high_120__pct,rs_market_20d__pct,ret_20d__pct,dist_prior_low_60__pct,dry_count_7__pct",4.470886075949367,1.3793790309970415,2.288373749199881,0.5946897255776391,1.4827428870625414,0.6289120691679269,0.875268817204301,0.2253074782296436,0.906183368869936,0.1914080920494199,0.9,0.16202531645569618,0.9430379746835443,0.24838012958963285,0.8291139240506329,0.3348438795247306,0.9361702127659575,0.1957446808510639,0.14451476793248946,0.18339585976087014,0.8765957446808511,0.4321662626806715,0.925531914893617,0.29261306069816706,,,0.8617021276595744,0.2740920763022744,,,,,,,,,,,,,0.8376068376068376,0.3966244725738397,,,,,,,0.9253731343283582,0.2552533303606265,,,,,0.8459915611814346,0.4455333223989941,0.8659574468085106,0.3701298701298702,,,0.9340425531914893,0.25347241085818795,0.9340425531914893,0.25347241085818795,,,,,,,1.6427228656073258,0.6517741437827829,,,0.8297872340425532,0.5388788426763109,,,,,0.8043010752688172,0.49270747173972984,0.8021505376344086,0.45614833195478355,0.8021505376344086,0.45614833195478355,0.8446808510638298,0.30544649149300307,0.8048245614035088,0.5414847161572053,0.8258064516129032,0.41316581968755883,,,,,0.8663793103448276,0.4599449718755575,,,,,0.8021739130434783,0.5623040752351098,,,,,,,0.20905172413793102,0.25063017151624745,0.8134490238611713,0.46871060437523177,0.7960954446854663,0.3549852226318053,0.9136069114470843,0.3763010039605784,0.8945147679324894,0.4805194805194805,,,,,,,,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9127659574468086,0.47398913143593996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPRESSION,21,"range_vs_60d__pct,range_vs_10d__pct,range_vs_20d__pct,range_pct__pct,range_vs_5d__pct,slope_sma_20__pct,rs_sector_20d__pct,ret_20d__pct,rs_market_20d__pct,rs_sector_60d__pct,slope_sma_50__pct,dist_sma_50__pct,dist_sma_100__pct,slope_sma_200__pct,dist_prior_low_252__pct,lane_fresh_breakout,dist_prior_high_60__pct,slope_sma_100__pct,dist_prior_high_120__pct,rs_market_60d__pct,ret_60d__pct,compress_count_3__pct,dry_count_10__pct,ret_40d__pct,dist_prior_high_252__pct,dist_prior_high_20__pct,true_range__pct,lower_wick_proxy__pct,dry_count_7__pct,dry_count_5__pct,compress_count_10__pct,compress_count_7__pct,mtd_ret__pct,gap_pct__pct,lane_pullback_reversal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12903225806451613,0.2294920269603814,,,,,0.6781857451403888,0.24023806925651092,,,,,0.22727272727272727,0.28260869565217395,,,,,,,,,,,,,,,0.31063829787234043,0.469409282700422,,,,,2.2635032164721585,0.607708161093913,0.2127659574468085,0.3538374134903419,0.7468354430379747,0.21536796536796532,0.994687135290421,0.5896346122386136,0.2314410480349345,0.44596812222955773,0.2727272727272727,0.3486834244749782,0.24130434782608695,0.25271610110319787,0.16417910447761194,0.29664870788055886,0.1829787234042553,0.29049706927585733,0.18936170212765957,0.28510638297872337,0.18936170212765957,0.28510638297872337,,,0.2663755458515284,0.20270785659801682,0.26304347826086955,0.26915397820570236,,,0.24025974025974026,0.4348399281920862,0.22365591397849463,0.28301913140622814,,,0.2616033755274262,0.3701846676530221,0.25054466230936817,0.21802183323922456,0.20824295010845986,0.3571428571428571,0.25109170305676853,0.3937421941760337,0.25109170305676853,0.3937421941760337,0.30885529157667385,0.41638083571525786,0.22391304347826088,0.3777217807068553,,,,,0.32489451476793246,0.2955612619222304,,,0.08528784648187633,0.22139303482587067,,,,,2025-01-20,0.14680851063829786,0.20431816141484874,,,0.07142857142857142,0.2040497137271331,,,,,0.10851063829787234,0.21645021645021645,,,0.2792207792207792,0.46182525825694754,0.7213822894168467,0.47954267047774607,,,,,,,,,,,,,,,0.6856540084388185,0.37567551557900686,0.3254310344827586,0.6076223354704368,,,,,,,,,,,,,,,,,,,,,,,,
DRYUP,145,"lane_fresh_breakout,lane_dryup_compression,atr_20_pct__pct,dry_count_5__pct,lane_recovery,dist_prior_low_120__pct,dry_count_7__pct,dry_count_10__pct,dist_prior_low_252__pct,mtd_range_pct__pct,ret_120d__pct,dist_sma_200__pct,turnover__pct,slope_sma_200__pct,vol_vs_20d__pct,qtd_range_pct__pct,dry_count_3__pct,vol_vs_60d__pct,slope_sma_100__pct,dist_prior_high_20__pct,vol_vs_10d__pct,volume__pct,range_vs_10d__pct,dist_prior_low_60__pct,range_vs_5d__pct,wtd_range_pct__pct,compress_count_3__pct,dist_prior_high_60__pct,dist_prior_high_252__pct,ret_60d__pct,rs_market_60d__pct,range_vs_60d__pct,qtd_ret__pct,dist_prior_high_120__pct,lane_continuation",2.5469930717230937,1.7894939036985762,2.132159688858385,0.7097952452375846,2.3400296738691533,0.9435762001892758,0.3333333333333333,0.41148155327259806,0.3398268398268398,0.39077480726070746,0.6306695464362851,0.3464424616792496,,,0.35232067510548526,0.4105925417524594,,,0.6637931034482759,0.3311318131256953,,,,,,,,,,,,,0.7813852813852814,0.3528138528138528,,,,,0.6687763713080169,0.4205435914296674,0.6853448275862069,0.42998839437532044,0.6724890829694323,0.5601067887109077,0.6844444444444444,0.4663950723168688,0.6811279826464208,0.4307359307359307,,,,,,,,,,,0.7510775862068966,0.37403889642695615,,,,,,,,,0.6266233766233766,0.40295358649789026,0.9109658394955314,0.7746510577776397,0.687089715536105,0.4240174672489083,0.3446808510638298,0.49793378051954573,0.658008658008658,0.577922077922078,,,,,,,,,,,0.3804347826086957,0.49649505860721665,,,0.7006507592190889,0.41360813099943533,0.37662337662337664,0.5537300343334826,,,0.32196162046908317,0.36392941349837904,0.6962025316455697,0.39201718679330627,0.39215686274509803,0.5256807708420611,,,0.6206521739130435,0.6309535037253607,0.6206521739130435,0.6309535037253607,0.6982942430703625,0.4218701488448544,,,0.6334056399132321,0.4783549783549783,,,,,0.6103896103896104,0.5662537032049555,0.3655913978494624,0.41523023573892337,,,,,2025-01-20,0.36886993603411516,0.452857797350238,,,0.3826086956521739,0.45272315909780053,0.36129032258064514,0.4260507425064387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLD,120,"lane_continuation,lane_recovery,lane_dryup_compression,ret_3d__pct,wtd_ret__pct,dry_count_3__pct,wtd_range_pct__pct,rs_market_5d__pct,ret_5d__pct,rs_sector_5d__pct,dist_prior_low_10__pct,rs_sector_60d__pct,atr_5_vs_20__pct,ret_2d__pct,dist_prior_high_120__pct,dist_prior_high_252__pct,lower_wick_proxy__pct,dry_count_5__pct,dry_count_7__pct,mtd_range_pct__pct,ret_60d__pct,rs_market_60d__pct,dist_prior_low_20__pct,slope_sma_20__pct,slope_sma_50__pct,dry_count_10__pct,lane_pullback_reversal,qtd_range_pct__pct,wtd_close_loc__pct,dist_prior_low_252__pct,rs_sector_20d__pct,range_vs_5d__pct,compress_count_3__pct,dist_sma_100__pct,dist_prior_high_60__pct",3.580002977661528,1.6024382286514864,2.2896374305318403,0.6398972177871436,1.6203610087608182,0.9014173559775083,,,,,0.7800359215252832,0.3288917317532992,0.7957446808510639,0.5336335605322947,,,0.8122362869198312,0.41539015341545316,0.21373773905419474,0.2604227806309611,0.7502758220900769,0.33504575593183183,0.7561198566438325,0.2728007121356273,,,0.751595744680851,0.35820895522388063,,,,,,,,,,,0.6839198435972629,0.3832358374384236,0.7210322960943508,0.3835836239350918,,,,,,,0.7574798619102416,0.423528599060514,,,,,,,,,0.25862068965517243,0.3376527548173275,0.7628672745694023,0.38920844974281676,0.7628672745694023,0.38920844974281676,2.251740328732753,0.894201373993917,0.30898038132080685,0.5406604034263608,0.3414192822021047,0.4616972600072519,,,0.6804830131955741,0.4419347601740926,,,,,0.30075711033211666,0.6238272023103869,0.3254668217354785,0.5957557634890265,,,,,0.7045454545454546,0.3200517836593786,0.256578947368421,0.4506974835886215,,,,,0.3474231634182908,0.5419118287586947,,,,,0.3101063829787234,0.3989978902953587,0.2554112554112554,0.42225908149821195,0.24967652935020457,0.524696938122044,0.28229746298217484,0.5568063668500349,0.28229746298217484,0.5568063668500349,0.2739145183175034,0.3314039604409563,0.3449087144739319,0.48719873544062475,,,,,,,,,,,,,,,2025-01-20,0.34114469663902225,0.3781010308386351,,,,,,,0.6809943787555728,0.3446220830075083,,,,,,,0.7451852531181218,0.478588317480647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PULLBACK,17,"lane_continuation,lane_dryup_compression,lane_fresh_breakout,ret_2d__pct,ret_3d__pct,ret_120d__pct,dist_prior_high_252__pct,dist_prior_high_120__pct,dist_sma_50__pct,rs_sector_20d__pct,dist_prior_low_10__pct,rs_market_20d__pct,ret_20d__pct,dist_sma_20__pct,dist_prior_low_20__pct,dist_prior_low_60__pct,dist_prior_high_20__pct,qtd_range_pct__pct,mtd_range_pct__pct,rs_sector_60d__pct,qtd_ret__pct,mtd_ret__pct,dist_sma_100__pct,wtd_ret__pct,dist_prior_high_10__pct,dist_sma_200__pct,ret_60d__pct,rs_market_60d__pct,slope_sma_100__pct,dist_prior_high_60__pct,ret_40d__pct,rs_sector_5d__pct,body_pct__pct,ret_5d__pct,rs_market_5d__pct",1.0837552742616035,0.8232067510548524,,,1.3506149564592873,1.009722596283329,,,,,,,0.12447257383966245,0.1160337552742616,,,0.06926406926406926,0.13852813852813853,,,0.06118143459915612,0.11992437941805029,0.09523809523809523,0.1277056277056277,,,,,,,,,,,,,,,0.8860759493670886,0.14345991561181437,0.8860759493670886,0.14345991561181437,,,0.08078602620087336,0.37422243031733443,0.12691466083150985,0.19696969696969696,0.1406926406926407,0.17932489451476796,,,,,,,,,,,0.15151515151515152,0.17088607594936708,0.15151515151515152,0.17088607594936708,,,,,,,0.7398734177215189,0.1964956983944326,,,0.11181434599156118,0.09493670886075949,0.13043478260869565,0.21321961620469082,,,0.0851063829787234,0.1591821664282088,0.09761388286334056,0.15271611205981445,0.09761388286334056,0.15271611205981445,0.10759493670886076,0.14767932489451477,0.0824295010845987,0.2043517144270655,0.13973799126637554,0.3703485985145374,,,0.13665943600867678,0.21691973969631237,0.08459869848156182,0.25727413346513267,,,,,0.08333333333333333,0.24235807860262013,0.12008733624454149,0.2617535303124823,0.12882096069868995,0.2621788691657687,0.12882096069868995,0.2621788691657687,,,0.12391304347826088,0.17659574468085107,0.10845986984815618,0.448936170212766,0.10606060606060606,0.09740259740259741,0.12236286919831224,0.10389610389610389,0.12236286919831224,0.10389610389610389,,,,,0.14285714285714285,0.10970464135021098,2025-01-20,,,,,,,,,,,,,,,,,,,0.12658227848101267,0.1729957805907173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASELINE,89,"lane_continuation,lane_dryup_compression,wtd_ret__pct,ret_3d__pct,rs_market_5d__pct,ret_5d__pct,dist_prior_low_10__pct,rs_sector_5d__pct,dist_sma_20__pct,ret_10d__pct,vol_vs_60d__pct,wtd_range_pct__pct,mtd_ret__pct,lane_recovery,lane_fresh_breakout,ret_2d__pct,vol_vs_20d__pct,dist_sma_50__pct,mtd_close_loc__pct,atr_5_vs_20__pct,dry_count_3__pct,qtd_close_loc__pct,dist_prior_low_20__pct,mtd_range_pct__pct,dist_prior_high_20__pct,vol_vs_10d__pct,ret_40d__pct,dist_sma_100__pct,dist_prior_high_252__pct,rs_sector_20d__pct,dist_prior_high_120__pct,rs_market_20d__pct,ret_20d__pct,dist_prior_low_60__pct,dry_count_7__pct",4.470886075949367,1.3793790309970415,2.288373749199881,0.5946897255776391,1.4827428870625414,0.6289120691679269,0.875268817204301,0.2253074782296436,0.906183368869936,0.1914080920494199,0.9,0.16202531645569618,0.9430379746835443,0.24838012958963285,0.8291139240506329,0.3348438795247306,0.9361702127659575,0.1957446808510639,0.14451476793248946,0.18339585976087014,0.8765957446808511,0.4321662626806715,0.925531914893617,0.29261306069816706,,,0.8617021276595744,0.2740920763022744,,,,,,,,,,,,,0.8376068376068376,0.3966244725738397,,,,,,,0.9253731343283582,0.2552533303606265,,,,,0.8459915611814346,0.4455333223989941,0.8659574468085106,0.3701298701298702,,,0.9340425531914893,0.25347241085818795,0.9340425531914893,0.25347241085818795,,,,,,,1.6427228656073258,0.6517741437827829,,,0.8297872340425532,0.5388788426763109,,,,,0.8043010752688172,0.49270747173972984,0.8021505376344086,0.45614833195478355,0.8021505376344086,0.45614833195478355,0.8446808510638298,0.30544649149300307,0.8048245614035088,0.5414847161572053,0.8258064516129032,0.41316581968755883,,,,,0.8663793103448276,0.4599449718755575,,,,,0.8021739130434783,0.5623040752351098,,,,,,,0.20905172413793102,0.25063017151624745,0.8134490238611713,0.46871060437523177,0.7960954446854663,0.3549852226318053,0.9136069114470843,0.3763010039605784,0.8945147679324894,0.4805194805194805,,,,,,,,,2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9127659574468086,0.47398913143593996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPRESSION,21,"range_vs_60d__pct,range_vs_10d__pct,range_vs_20d__pct,range_pct__pct,range_vs_5d__pct,slope_sma_20__pct,rs_sector_20d__pct,ret_20d__pct,rs_market_20d__pct,rs_sector_60d__pct,slope_sma_50__pct,dist_sma_50__pct,dist_sma_100__pct,slope_sma_200__pct,dist_prior_low_252__pct,lane_fresh_breakout,dist_prior_high_60__pct,slope_sma_100__pct,dist_prior_high_120__pct,rs_market_60d__pct,ret_60d__pct,compress_count_3__pct,dry_count_10__pct,ret_40d__pct,dist_prior_high_252__pct,dist_prior_high_20__pct,true_range__pct,lower_wick_proxy__pct,dry_count_7__pct,dry_count_5__pct,compress_count_10__pct,compress_count_7__pct,mtd_ret__pct,gap_pct__pct,lane_pullback_reversal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12903225806451613,0.2294920269603814,,,,,0.6781857451403888,0.24023806925651092,,,,,0.22727272727272727,0.28260869565217395,,,,,,,,,,,,,,,0.31063829787234043,0.469409282700422,,,,,2.2635032164721585,0.607708161093913,0.2127659574468085,0.3538374134903419,0.7468354430379747,0.21536796536796532,0.994687135290421,0.5896346122386136,0.2314410480349345,0.44596812222955773,0.2727272727272727,0.3486834244749782,0.24130434782608695,0.25271610110319787,0.16417910447761194,0.29664870788055886,0.1829787234042553,0.29049706927585733,0.18936170212765957,0.28510638297872337,0.18936170212765957,0.28510638297872337,,,0.2663755458515284,0.20270785659801682,0.26304347826086955,0.26915397820570236,,,0.24025974025974026,0.4348399281920862,0.22365591397849463,0.28301913140622814,,,0.2616033755274262,0.3701846676530221,0.25054466230936817,0.21802183323922456,0.20824295010845986,0.3571428571428571,0.25109170305676853,0.3937421941760337,0.25109170305676853,0.3937421941760337,0.30885529157667385,0.41638083571525786,0.22391304347826088,0.3777217807068553,,,,,0.32489451476793246,0.2955612619222304,,,0.08528784648187633,0.22139303482587067,,,,,2025-01-21,0.14680851063829786,0.20431816141484874,,,0.07142857142857142,0.2040497137271331,,,,,0.10851063829787234,0.21645021645021645,,,0.2792207792207792,0.46182525825694754,0.7213822894168467,0.47954267047774607,,,,,,,,,,,,,,,0.6856540084388185,0.37567551557900686,0.3254310344827586,0.6076223354704368,,,,,,,,,,,,,,,,,,,,,,,,
DRYUP,145,"lane_fresh_breakout,lane_dryup_compression,atr_20_pct__pct,dry_count_5__pct,lane_recovery,dist_prior_low_120__pct,dry_count_7__pct,dry_count_10__pct,dist_prior_low_252__pct,mtd_range_pct__pct,ret_120d__pct,dist_sma_200__pct,turnover__pct,slope_sma_200__pct,vol_vs_20d__pct,qtd_range_pct__pct,dry_count_3__pct,vol_vs_60d__pct,slope_sma_100__pct,dist_prior_high_20__pct,vol_vs_10d__pct,volume__pct,range_vs_10d__pct,dist_prior_low_60__pct,range_vs_5d__pct,wtd_range_pct__pct,compress_count_3__pct,dist_prior_high_60__pct,dist_prior_high_252__pct,ret_60d__pct,rs_market_60d__pct,range_vs_60d__pct,qtd_ret__pct,dist_prior_high_120__pct,lane_continuation",2.5469930717230937,1.7894939036985762,2.132159688858385,0.7097952452375846,2.3400296738691533,0.9435762001892758,0.3333333333333333,0.41148155327259806,0.3398268398268398,0.39077480726070746,0.6306695464362851,0.3464424616792496,,,0.35232067510548526,0.4105925417524594,,,0.6637931034482759,0.3311318131256953,,,,,,,,,,,,,0.7813852813852814,0.3528138528138528,,,,,0.6687763713080169,0.4205435914296674,0.6853448275862069,0.42998839437532044,0.6724890829694323,0.5601067887109077,0.6844444444444444,0.4663950723168688,0.6811279826464208,0.4307359307359307,,,,,,,,,,,0.7510775862068966,0.37403889642695615,,,,,,,,,0.6266233766233766,0.40295358649789026,0.9109658394955314,0.7746510577776397,0.687089715536105,0.4240174672489083,0.3446808510638298,0.49793378051954573,0.658008658008658,0.577922077922078,,,,,,,,,,,0.3804347826086957,0.49649505860721665,,,0.7006507592190889,0.41360813099943533,0.37662337662337664,0.5537300343334826,,,0.32196162046908317,0.36392941349837904,0.6962025316455697,0.39201718679330627,0.39215686274509803,0.5256807708420611,,,0.6206521739130435,0.6309535037253607,0.6206521739130435,0.6309535037253607,0.6982942430703625,0.4218701488448544,,,0.6334056399132321,0.4783549783549783,,,,,0.6103896103896104,0.5662537032049555,0.3655913978494624,0.41523023573892337,,,,,2025-01-21,0.36886993603411516,0.452857797350238,,,0.3826086956521739,0.45272315909780053,0.36129032258064514,0.4260507425064387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLD,120,"lane_continuation,lane_recovery,lane_dryup_compression,ret_3d__pct,wtd_ret__pct,dry_count_3__pct,wtd_range_pct__pct,rs_market_5d__pct,ret_5d__pct,rs_sector_5d__pct,dist_prior_low_10__pct,rs_sector_60d__pct,atr_5_vs_20__pct,ret_2d__pct,dist_prior_high_120__pct,dist_prior_high_252__pct,lower_wick_proxy__pct,dry_count_5__pct,dry_count_7__pct,mtd_range_pct__pct,ret_60d__pct,rs_market_60d__pct,dist_prior_low_20__pct,slope_sma_20__pct,slope_sma_50__pct,dry_count_10__pct,lane_pullback_reversal,qtd_range_pct__pct,wtd_close_loc__pct,dist_prior_low_252__pct,rs_sector_20d__pct,range_vs_5d__pct,compress_count_3__pct,dist_sma_100__pct,dist_prior_high_60__pct",3.580002977661528,1.6024382286514864,2.2896374305318403,0.6398972177871436,1.6203610087608182,0.9014173559775083,,,,,0.7800359215252832,0.3288917317532992,0.7957446808510639,0.5336335605322947,,,0.8122362869198312,0.41539015341545316,0.21373773905419474,0.2604227806309611,0.7502758220900769,0.33504575593183183,0.7561198566438325,0.2728007121356273,,,0.751595744680851,0.35820895522388063,,,,,,,,,,,0.6839198435972629,0.3832358374384236,0.7210322960943508,0.3835836239350918,,,,,,,0.7574798619102416,0.423528599060514,,,,,,,,,0.25862068965517243,0.3376527548173275,0.7628672745694023,0.38920844974281676,0.7628672745694023,0.38920844974281676,2.251740328732753,0.894201373993917,0.30898038132080685,0.5406604034263608,0.3414192822021047,0.4616972600072519,,,0.6804830131955741,0.4419347601740926,,,,,0.30075711033211666,0.6238272023103869,0.3254668217354785,0.5957557634890265,,,,,0.7045454545454546,0.3200517836593786,0.256578947368421,0.4506974835886215,,,,,0.3474231634182908,0.5419118287586947,,,,,0.3101063829787234,0.3989978902953587,0.2554112554112554,0.42225908149821195,0.24967652935020457,0.524696938122044,0.28229746298217484,0.5568063668500349,0.28229746298217484,0.5568063668500349,0.2739145183175034,0.3314039604409563,0.3449087144739319,0.48719873544062475,,,,,,,,,,,,,,,2025-01-21,0.34114469663902225,0.3781010308386351,,,,,,,0.6809943787555728,0.3446220830075083,,,,,,,0.7451852531181218,0.478588317480647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
